UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
545,User_545,26,Female,Location_45,2023-02-19,0.3317141566494776,Books,0.6823687752355316,Daily
546,User_546,38,Female,Location_46,2023-11-17,0.273048334770646,Home & Garden,0.009421265141318986,Daily
547,User_547,25,Male,Location_47,2023-03-22,0.7032643618820779,Food,0.34589502018842533,Monthly
548,User_548,21,Male,Location_48,2023-04-26,-0.47396313048647654,Home & Garden,0.009421265141318986,Monthly
549,User_549,39,Female,Location_49,2023-07-30,-0.47396313048647654,Food,0.6823687752355316,Monthly
550,User_550,45,Female,Location_50,2023-05-15,-0.28818802787017644,Clothing,0.34589502018842533,Weekly
551,User_551,62,Female,Location_51,2023-03-24,-0.7536035481089072,Home & Garden,0.009421265141318986,Weekly
552,User_552,21,Female,Location_52,2023-12-03,-0.6597382331027767,Electronics,0.34589502018842533,Weekly
553,User_553,56,Male,Location_53,2023-08-28,-0.14739005536098054,Clothing,-0.32705248990578734,Monthly
554,User_554,38,Male,Location_54,2023-10-21,-0.2647216991186438,Electronics,0.009421265141318986,Weekly
555,User_555,25,Male,Location_55,2023-10-18,-0.9413341781211684,Food,-0.6635262449528937,Weekly
556,User_556,37,Male,Location_56,2023-09-26,-0.524806842781464,Books,0.6823687752355316,Monthly
557,User_557,49,Male,Location_57,2023-06-09,-0.7203595823775694,Food,0.009421265141318986,Monthly
558,User_558,18,Male,Location_58,2023-11-24,0.4431792182192577,Home & Garden,0.009421265141318986,Monthly
559,User_559,23,Male,Location_59,2023-04-09,-0.818135952175622,Clothing,-0.6635262449528937,Daily
560,User_560,45,Female,Location_60,2023-04-30,0.37669128675658187,Clothing,0.34589502018842533,Weekly
561,User_561,61,Female,Location_61,2023-01-21,0.4686010743667514,Clothing,0.6823687752355316,Weekly
562,User_562,48,Female,Location_62,2023-11-30,-0.47396313048647654,Food,-0.6635262449528937,Monthly
563,User_563,27,Female,Location_63,2023-07-07,0.6837090879224673,Home & Garden,0.6823687752355316,Monthly
564,User_564,37,Male,Location_64,2023-11-22,-0.6851600892502704,Books,0.009421265141318986,Daily
565,User_565,25,Male,Location_65,2023-06-17,-0.8865794110342589,Clothing,0.6823687752355316,Weekly
566,User_566,39,Female,Location_66,2023-03-21,0.7052198892780389,Books,0.34589502018842533,Monthly
567,User_567,55,Male,Location_67,2023-08-04,0.32975862925351657,Clothing,-0.32705248990578734,Daily
568,User_568,46,Male,Location_68,2023-08-31,-0.5560952811168408,Clothing,0.6823687752355316,Weekly
569,User_569,26,Male,Location_69,2023-10-18,0.7853965125124421,Food,-0.32705248990578734,Monthly
570,User_570,61,Male,Location_70,2023-03-16,0.853839971371079,Electronics,0.34589502018842533,Weekly
571,User_571,64,Female,Location_71,2023-10-30,0.2945591361262176,Clothing,-0.6635262449528937,Daily
572,User_572,18,Female,Location_72,2023-04-16,0.02860741027551429,Electronics,0.6823687752355316,Weekly
573,User_573,58,Female,Location_73,2023-07-08,-0.5111181510097366,Food,0.6823687752355316,Daily
574,User_574,69,Female,Location_74,2023-07-28,0.8245070604316632,Clothing,0.6823687752355316,Monthly
575,User_575,56,Male,Location_75,2023-06-24,-0.5815171372643345,Home & Garden,0.6823687752355316,Daily
576,User_576,43,Female,Location_76,2023-02-18,0.23784884164334705,Clothing,-0.32705248990578734,Monthly
577,User_577,28,Male,Location_77,2023-10-02,0.41580183467580295,Clothing,0.34589502018842533,Daily
578,User_578,69,Female,Location_78,2023-09-12,0.5135782044738556,Home & Garden,-0.32705248990578734,Weekly
579,User_579,52,Male,Location_79,2023-06-04,-0.1454345279650195,Home & Garden,0.009421265141318986,Monthly
580,User_580,41,Female,Location_80,2023-01-06,0.3747357593606208,Clothing,0.009421265141318986,Daily
581,User_581,50,Male,Location_81,2023-10-03,-0.5150292058016587,Books,-0.6635262449528937,Weekly
582,User_582,37,Male,Location_82,2023-12-06,0.2906480813342955,Food,-0.6635262449528937,Weekly
583,User_583,44,Male,Location_83,2023-10-20,0.49597845791020617,Books,0.6823687752355316,Daily
584,User_584,32,Male,Location_84,2023-05-23,-0.8963570480140641,Clothing,0.009421265141318986,Weekly
585,User_585,50,Male,Location_85,2023-01-16,0.5331334784334661,Electronics,-0.32705248990578734,Monthly
586,User_586,69,Male,Location_86,2023-04-03,0.4099352524879198,Home & Garden,0.34589502018842533,Weekly
587,User_587,24,Male,Location_87,2023-06-16,0.02078530069167008,Home & Garden,0.009421265141318986,Weekly
588,User_588,51,Male,Location_88,2023-02-23,0.12051719788568382,Electronics,0.009421265141318986,Daily
589,User_589,62,Male,Location_89,2023-03-16,0.3375807388373608,Food,-0.32705248990578734,Monthly
590,User_590,68,Female,Location_90,2023-06-14,0.709130944069961,Food,0.009421265141318986,Daily
591,User_591,63,Female,Location_91,2023-05-26,-0.9354675959332852,Clothing,-0.32705248990578734,Monthly
592,User_592,59,Female,Location_92,2023-03-04,-0.10436845264983736,Clothing,-0.32705248990578734,Monthly
593,User_593,22,Female,Location_93,2023-11-14,0.4099352524879198,Home & Garden,-0.32705248990578734,Weekly
594,User_594,47,Female,Location_94,2023-09-06,0.8303736426195464,Electronics,-0.32705248990578734,Weekly
595,User_595,45,Male,Location_95,2023-10-26,0.5565998071849988,Electronics,0.009421265141318986,Weekly
596,User_596,35,Female,Location_96,2023-08-31,0.5839771907284536,Books,0.009421265141318986,Weekly
597,User_597,53,Female,Location_97,2023-06-16,-0.9765336712484673,Food,0.34589502018842533,Daily
598,User_598,20,Male,Location_98,2023-02-17,0.345402848421205,Food,-0.6635262449528937,Daily
599,User_599,38,Female,Location_99,2023-03-14,-0.45636338392282705,Clothing,0.34589502018842533,Monthly
600,User_600,63,Female,Location_0,2023-12-27,0.14593905403317753,Clothing,-0.32705248990578734,Weekly
601,User_601,33,Male,Location_1,2023-09-26,0.7677967659487926,Food,0.6823687752355316,Monthly
602,User_602,54,Female,Location_2,2023-11-07,0.5135782044738556,Books,0.34589502018842533,Daily
603,User_603,59,Female,Location_3,2023-11-24,-0.8396467535311936,Clothing,0.6823687752355316,Weekly
604,User_604,22,Male,Location_4,2023-11-13,0.527266896245583,Clothing,0.6823687752355316,Weekly
605,User_605,67,Male,Location_5,2023-04-12,-0.20410034984385111,Books,0.009421265141318986,Weekly
606,User_606,68,Male,Location_6,2023-09-01,0.7677967659487926,Home & Garden,-0.32705248990578734,Daily
607,User_607,31,Male,Location_7,2023-06-22,0.9477052863772095,Food,-0.6635262449528937,Monthly
608,User_608,48,Female,Location_8,2023-02-13,-0.7242706371694914,Electronics,-0.6635262449528937,Weekly
609,User_609,63,Female,Location_9,2023-10-31,-0.5306734249693471,Electronics,-0.6635262449528937,Weekly
610,User_610,41,Female,Location_10,2023-12-16,-0.09263528827407104,Electronics,-0.6635262449528937,Monthly
611,User_611,52,Male,Location_11,2023-06-26,0.28282597175045127,Electronics,-0.6635262449528937,Monthly
612,User_612,53,Female,Location_12,2023-06-21,-0.19041165807212374,Electronics,0.6823687752355316,Monthly
613,User_613,27,Male,Location_13,2023-04-09,0.634820903023441,Home & Garden,0.6823687752355316,Weekly
614,User_614,44,Female,Location_14,2023-12-12,-0.9765336712484673,Food,0.6823687752355316,Weekly
615,User_615,44,Male,Location_15,2023-09-23,0.9379276493974043,Clothing,-0.32705248990578734,Weekly
616,User_616,40,Female,Location_16,2023-04-06,-0.6382274317472051,Electronics,0.34589502018842533,Monthly
617,User_617,30,Female,Location_17,2023-09-03,0.018829773295709024,Books,0.009421265141318986,Weekly
618,User_618,33,Male,Location_18,2023-11-10,0.37278023196465976,Electronics,0.6823687752355316,Daily
619,User_619,52,Male,Location_19,2023-07-28,0.1342058896574112,Home & Garden,-0.32705248990578734,Weekly
620,User_620,44,Male,Location_20,2023-04-06,-0.7653367124846735,Food,-0.32705248990578734,Monthly
621,User_621,69,Female,Location_21,2023-09-09,0.18113854716047648,Books,0.009421265141318986,Daily
622,User_622,56,Female,Location_22,2023-05-08,-0.4837407674662818,Electronics,-0.6635262449528937,Monthly
623,User_623,64,Male,Location_23,2023-02-28,0.17722749236855437,Home & Garden,-0.32705248990578734,Weekly
624,User_624,34,Male,Location_24,2023-11-30,-0.3683646511045796,Electronics,0.34589502018842533,Daily
625,User_625,65,Male,Location_25,2023-04-27,0.35518048540101027,Electronics,0.34589502018842533,Weekly
626,User_626,58,Male,Location_26,2023-01-19,-0.4152973086076449,Books,0.34589502018842533,Monthly
627,User_627,18,Female,Location_27,2023-04-14,-0.022236302019473107,Home & Garden,-0.32705248990578734,Weekly
628,User_628,28,Male,Location_28,2023-06-14,-0.8455133357190767,Food,-0.32705248990578734,Weekly
629,User_629,29,Male,Location_29,2023-09-03,-0.5482731715329966,Home & Garden,-0.32705248990578734,Monthly
630,User_630,31,Female,Location_30,2023-10-28,-0.8259580617594662,Food,-0.32705248990578734,Monthly
631,User_631,25,Female,Location_31,2023-10-18,-0.8064027877998556,Food,0.34589502018842533,Weekly
632,User_632,48,Male,Location_32,2023-01-23,-0.016369719831589944,Food,0.009421265141318986,Monthly
633,User_633,24,Female,Location_33,2023-06-17,-0.4328970551712944,Food,0.009421265141318986,Weekly
634,User_634,63,Male,Location_34,2023-03-11,-0.28427697307825434,Home & Garden,-0.32705248990578734,Weekly
635,User_635,48,Female,Location_35,2023-06-27,0.3884244511323482,Books,0.34589502018842533,Daily
636,User_636,33,Female,Location_36,2023-11-26,0.7580191289689874,Food,0.009421265141318986,Weekly
637,User_637,59,Male,Location_37,2023-10-31,0.6465540673992073,Clothing,0.34589502018842533,Weekly
638,User_638,56,Female,Location_38,2023-02-17,-0.11023503483772053,Food,-0.32705248990578734,Monthly
639,User_639,61,Male,Location_39,2023-10-17,-0.8298691165513883,Clothing,-0.32705248990578734,Daily
640,User_640,36,Male,Location_40,2023-12-14,0.044251629443202725,Electronics,0.6823687752355316,Daily
641,User_641,25,Female,Location_41,2023-12-31,0.40797972509195873,Food,-0.32705248990578734,Daily
642,User_642,46,Female,Location_42,2023-06-03,-0.7594701302967903,Clothing,0.34589502018842533,Weekly
643,User_643,19,Male,Location_43,2023-06-10,0.11660614309376172,Food,-0.32705248990578734,Daily
644,User_644,59,Female,Location_44,2023-10-03,-0.7242706371694914,Home & Garden,-0.6635262449528937,Daily
645,User_645,20,Female,Location_45,2023-09-11,0.8342846974114685,Books,0.6823687752355316,Monthly
646,User_646,68,Female,Location_46,2023-09-16,-0.7555590755048682,Electronics,-0.32705248990578734,Monthly
647,User_647,46,Male,Location_47,2023-08-05,0.3669136497767766,Books,-0.32705248990578734,Weekly
648,User_648,32,Female,Location_48,2023-10-15,0.4646900195748293,Books,0.6823687752355316,Weekly
649,User_649,55,Female,Location_49,2023-04-07,-0.20410034984385111,Home & Garden,-0.6635262449528937,Weekly
650,User_650,45,Male,Location_50,2023-10-26,-0.8337801713433104,Clothing,0.6823687752355316,Monthly
651,User_651,54,Female,Location_51,2023-01-05,-0.9472007603090515,Electronics,0.34589502018842533,Daily
652,User_652,49,Male,Location_52,2023-04-15,-0.8474688631150378,Books,0.34589502018842533,Daily
653,User_653,47,Male,Location_53,2023-12-06,-0.059391322542733126,Food,-0.6635262449528937,Daily
654,User_654,68,Male,Location_54,2023-06-24,-0.38791992506419015,Clothing,-0.32705248990578734,Monthly
655,User_655,64,Male,Location_55,2023-05-09,-0.3351206853732417,Electronics,0.6823687752355316,Monthly
656,User_656,47,Female,Location_56,2023-12-19,-0.15521216494482476,Books,0.009421265141318986,Monthly
657,User_657,68,Male,Location_57,2023-03-06,0.24762647862315232,Books,-0.6635262449528937,Monthly
658,User_658,51,Male,Location_58,2023-11-06,-0.5013405140299313,Clothing,0.6823687752355316,Daily
659,User_659,30,Male,Location_59,2023-11-04,0.7208641084457273,Food,0.6823687752355316,Daily
660,User_660,50,Female,Location_60,2023-12-15,-0.13565689098521422,Books,-0.6635262449528937,Monthly
661,User_661,59,Male,Location_61,2023-06-01,0.09118428694626801,Home & Garden,0.009421265141318986,Monthly
662,User_662,34,Male,Location_62,2023-01-15,-0.04765815816696681,Home & Garden,0.34589502018842533,Daily
663,User_663,20,Male,Location_63,2023-05-26,0.5702884989567262,Clothing,0.34589502018842533,Weekly
664,User_664,26,Male,Location_64,2023-06-10,0.08922875955030696,Electronics,-0.32705248990578734,Weekly
665,User_665,69,Male,Location_65,2023-03-25,-0.09067976087810999,Clothing,-0.32705248990578734,Monthly
666,User_666,28,Male,Location_66,2023-04-03,0.8968615740822222,Clothing,0.34589502018842533,Monthly
667,User_667,66,Male,Location_67,2023-06-19,0.6465540673992073,Electronics,0.009421265141318986,Weekly
668,User_668,44,Male,Location_68,2023-11-19,-0.964800506872701,Electronics,-0.6635262449528937,Monthly
669,User_669,45,Male,Location_69,2023-05-24,0.9027281562701054,Electronics,0.6823687752355316,Weekly
670,User_670,19,Male,Location_70,2023-08-29,0.5331334784334661,Food,-0.32705248990578734,Daily
671,User_671,18,Male,Location_71,2023-01-18,-0.782936459048323,Books,0.34589502018842533,Daily
672,User_672,23,Male,Location_72,2023-02-07,-0.21583351421961744,Clothing,0.6823687752355316,Monthly
673,User_673,42,Female,Location_73,2023-06-29,0.8714397179347285,Home & Garden,-0.6635262449528937,Weekly
674,User_674,52,Female,Location_74,2023-03-24,-0.07894659650234366,Electronics,-0.6635262449528937,Monthly
675,User_675,33,Male,Location_75,2023-12-26,-0.820091479571583,Electronics,-0.32705248990578734,Monthly
676,User_676,21,Female,Location_76,2023-07-04,-0.24516642515903322,Electronics,-0.32705248990578734,Daily
677,User_677,64,Female,Location_77,2023-12-06,0.05402926642300799,Books,0.009421265141318986,Weekly
678,User_678,55,Female,Location_78,2023-08-31,0.527266896245583,Home & Garden,-0.6635262449528937,Weekly
679,User_679,61,Male,Location_79,2023-06-12,-0.7340482741492966,Clothing,0.34589502018842533,Monthly
680,User_680,37,Female,Location_80,2023-03-14,-0.46418549350667127,Books,-0.6635262449528937,Daily
681,User_681,42,Female,Location_81,2023-09-30,-0.8885349384302199,Food,-0.6635262449528937,Weekly
682,User_682,24,Male,Location_82,2023-12-12,0.10487297871799539,Home & Garden,0.009421265141318986,Weekly
683,User_683,38,Female,Location_83,2023-05-26,0.39037997852830925,Home & Garden,-0.6635262449528937,Monthly
684,User_684,24,Female,Location_84,2023-08-03,0.527266896245583,Food,0.34589502018842533,Daily
685,User_685,46,Female,Location_85,2023-06-30,-0.3937865072520733,Clothing,0.009421265141318986,Weekly
686,User_686,69,Female,Location_86,2023-08-17,-0.8337801713433104,Home & Garden,-0.6635262449528937,Daily
687,User_687,24,Male,Location_87,2023-08-26,-0.38400887027226804,Electronics,-0.32705248990578734,Monthly
688,User_688,20,Female,Location_88,2023-09-21,-0.8826683562423367,Clothing,0.6823687752355316,Monthly
689,User_689,46,Male,Location_89,2023-11-12,-0.7105819453977641,Books,-0.6635262449528937,Weekly
690,User_690,46,Female,Location_90,2023-11-24,-0.6460495413310493,Food,0.34589502018842533,Daily
691,User_691,56,Female,Location_91,2023-04-24,0.4255794716556082,Electronics,0.34589502018842533,Weekly
692,User_692,55,Female,Location_92,2023-11-25,0.9496608137731706,Electronics,-0.32705248990578734,Weekly
693,User_693,23,Female,Location_93,2023-08-21,-0.7809809316523619,Electronics,-0.6635262449528937,Daily
694,User_694,63,Female,Location_94,2023-11-03,0.14202799924125542,Books,-0.6635262449528937,Monthly
695,User_695,27,Male,Location_95,2023-03-20,-0.03592499379120048,Electronics,-0.6635262449528937,Daily
696,User_696,54,Male,Location_96,2023-01-21,-0.31947646620555326,Home & Garden,0.34589502018842533,Daily
697,User_697,31,Male,Location_97,2023-06-12,0.5155337318698167,Electronics,0.009421265141318986,Weekly
698,User_698,39,Female,Location_98,2023-08-09,-0.35858701412477434,Clothing,0.009421265141318986,Monthly
699,User_699,49,Male,Location_99,2023-12-01,-0.2510330073469164,Home & Garden,-0.32705248990578734,Monthly
700,User_700,35,Female,Location_0,2023-07-26,-0.16107874713270792,Electronics,0.34589502018842533,Weekly
701,User_701,53,Male,Location_1,2023-10-09,-0.3136098840176701,Books,0.6823687752355316,Weekly
702,User_702,63,Male,Location_2,2023-10-03,0.8264625878276243,Electronics,-0.32705248990578734,Monthly
703,User_703,69,Male,Location_3,2023-11-23,0.887083937102417,Books,0.009421265141318986,Weekly
704,User_704,26,Female,Location_4,2023-05-01,-0.5404510619491524,Home & Garden,0.6823687752355316,Daily
705,User_705,43,Male,Location_5,2023-07-07,-0.8064027877998556,Home & Garden,-0.32705248990578734,Daily
706,User_706,39,Female,Location_6,2023-10-19,-0.08481317869022682,Home & Garden,-0.32705248990578734,Weekly
707,User_707,63,Male,Location_7,2023-03-13,0.022740828087631133,Home & Garden,0.34589502018842533,Daily
708,User_708,55,Female,Location_8,2023-10-25,0.009052136315903755,Books,-0.6635262449528937,Weekly
709,User_709,40,Female,Location_9,2023-11-23,-0.18845613067616268,Clothing,0.009421265141318986,Monthly
710,User_710,34,Female,Location_10,2023-08-27,0.8205960056397411,Books,0.009421265141318986,Weekly
711,User_711,43,Female,Location_11,2023-06-08,0.2906480813342955,Books,-0.6635262449528937,Monthly
712,User_712,64,Female,Location_12,2023-12-19,0.2554485882069965,Electronics,0.6823687752355316,Weekly
713,User_713,55,Female,Location_13,2023-07-22,-0.1493455827569416,Electronics,0.6823687752355316,Weekly
714,User_714,19,Female,Location_14,2023-01-07,-0.9550228698928958,Books,0.6823687752355316,Daily
715,User_715,23,Female,Location_15,2023-02-04,0.3708247045686987,Food,-0.6635262449528937,Daily
716,User_716,24,Female,Location_16,2023-02-25,-0.3507649045409301,Clothing,0.34589502018842533,Daily
717,User_717,30,Female,Location_17,2023-10-11,-0.5697839728885682,Home & Garden,0.34589502018842533,Daily
718,User_718,44,Male,Location_18,2023-06-12,-0.5658729180966461,Home & Garden,-0.32705248990578734,Weekly
719,User_719,28,Female,Location_19,2023-07-06,0.2847814991464123,Home & Garden,0.009421265141318986,Daily
720,User_720,32,Male,Location_20,2023-07-23,0.599621409896142,Electronics,-0.6635262449528937,Weekly
721,User_721,26,Male,Location_21,2023-10-13,-0.37032017850054066,Electronics,0.34589502018842533,Weekly
722,User_722,25,Female,Location_22,2023-12-04,-0.3136098840176701,Clothing,0.009421265141318986,Monthly
723,User_723,63,Male,Location_23,2023-01-09,-0.9080902123898305,Clothing,0.6823687752355316,Weekly
724,User_724,23,Female,Location_24,2023-12-24,-0.13956794577713633,Books,-0.6635262449528937,Daily
725,User_725,65,Female,Location_25,2023-08-09,-0.5678284454926071,Electronics,0.009421265141318986,Monthly
726,User_726,60,Male,Location_26,2023-05-06,-0.05352474035484996,Home & Garden,0.34589502018842533,Monthly
727,User_727,21,Female,Location_27,2023-05-10,0.3786468141525429,Books,0.6823687752355316,Monthly
728,User_728,28,Male,Location_28,2023-05-26,-0.2177890416155785,Food,-0.32705248990578734,Weekly
729,User_729,68,Male,Location_29,2023-08-01,0.02078530069167008,Food,-0.32705248990578734,Daily
730,User_730,45,Male,Location_30,2023-01-16,-0.21387798682365639,Clothing,-0.32705248990578734,Monthly
731,User_731,43,Male,Location_31,2023-08-31,0.43731263603137455,Electronics,0.34589502018842533,Weekly
732,User_732,21,Female,Location_32,2023-09-22,-0.2392998429711501,Electronics,-0.6635262449528937,Weekly
733,User_733,32,Female,Location_33,2023-06-28,-0.5130736784056976,Food,0.009421265141318986,Monthly
734,User_734,36,Female,Location_34,2023-11-03,0.34344732102524395,Clothing,0.34589502018842533,Daily
735,User_735,23,Male,Location_35,2023-06-29,0.9027281562701054,Clothing,0.009421265141318986,Weekly
736,User_736,22,Female,Location_36,2023-04-02,0.36104706758889343,Electronics,0.34589502018842533,Monthly
737,User_737,35,Male,Location_37,2023-12-20,0.4744676565546346,Electronics,0.6823687752355316,Weekly
738,User_738,23,Male,Location_38,2023-03-24,-0.1493455827569416,Food,0.34589502018842533,Daily
739,User_739,48,Male,Location_39,2023-12-22,0.7013088344861168,Home & Garden,-0.32705248990578734,Daily
740,User_740,42,Male,Location_40,2023-04-04,-0.857246500094843,Clothing,-0.6635262449528937,Daily
741,User_741,21,Male,Location_41,2023-03-24,-0.8689796644706094,Electronics,0.009421265141318986,Daily
742,User_742,23,Male,Location_42,2023-08-30,0.21633804028777545,Clothing,0.6823687752355316,Weekly
743,User_743,58,Female,Location_43,2023-04-14,0.09705086913415117,Home & Garden,-0.32705248990578734,Daily
744,User_744,54,Female,Location_44,2024-01-01,0.39820208811215346,Food,0.6823687752355316,Monthly
745,User_745,67,Female,Location_45,2023-12-25,-0.12979030879733106,Home & Garden,0.009421265141318986,Daily
746,User_746,42,Male,Location_46,2023-08-01,0.39037997852830925,Food,0.34589502018842533,Daily
747,User_747,51,Male,Location_47,2023-10-26,-0.26667722651460485,Clothing,-0.6635262449528937,Monthly
748,User_748,36,Female,Location_48,2023-02-20,0.4060241976959977,Books,-0.32705248990578734,Daily
749,User_749,51,Female,Location_49,2023-04-28,0.8851284097064559,Clothing,-0.6635262449528937,Daily
750,User_750,32,Female,Location_50,2023-06-02,0.6993533070901558,Books,0.009421265141318986,Monthly
751,User_751,67,Male,Location_51,2023-09-10,-0.2940546100580596,Clothing,0.6823687752355316,Daily
752,User_752,25,Female,Location_52,2023-04-30,0.8499289165791569,Home & Garden,-0.6635262449528937,Weekly
753,User_753,61,Female,Location_53,2023-06-15,-0.8376912261352325,Food,0.6823687752355316,Weekly
754,User_754,64,Male,Location_54,2023-09-12,0.3747357593606208,Clothing,-0.6635262449528937,Daily
755,User_755,66,Male,Location_55,2023-07-19,0.7560636015730263,Electronics,0.009421265141318986,Weekly
756,User_756,70,Female,Location_56,2023-07-21,0.034473992463397454,Food,0.6823687752355316,Monthly
757,User_757,51,Female,Location_57,2023-10-25,-0.2862325004742154,Home & Garden,-0.6635262449528937,Weekly
758,User_758,35,Male,Location_58,2023-10-02,0.8636176083508843,Clothing,-0.6635262449528937,Daily
759,User_759,47,Male,Location_59,2023-04-07,0.4060241976959977,Food,0.009421265141318986,Daily
760,User_760,30,Male,Location_60,2023-08-13,0.35126943060908816,Electronics,0.6823687752355316,Daily
761,User_761,64,Male,Location_61,2023-02-07,0.5761550811446093,Food,-0.6635262449528937,Daily
762,User_762,50,Female,Location_62,2023-08-20,-0.49938498663397024,Clothing,-0.32705248990578734,Monthly
763,User_763,52,Female,Location_63,2023-01-16,0.7599746563649484,Electronics,0.009421265141318986,Daily
764,User_764,69,Female,Location_64,2023-08-14,0.6876201427143894,Clothing,-0.6635262449528937,Monthly
765,User_765,41,Female,Location_65,2023-09-25,0.5429111154132714,Books,0.009421265141318986,Monthly
766,User_766,43,Female,Location_66,2023-05-14,0.02665188287955324,Food,0.34589502018842533,Daily
767,User_767,64,Male,Location_67,2023-12-16,-0.4446302195470607,Electronics,-0.6635262449528937,Weekly
768,User_768,68,Male,Location_68,2023-04-15,0.8401512795993517,Clothing,-0.32705248990578734,Weekly
769,User_769,61,Female,Location_69,2023-11-22,-0.890490465826181,Books,0.34589502018842533,Weekly
770,User_770,70,Male,Location_70,2023-07-04,-0.27449933609844906,Clothing,0.009421265141318986,Daily
771,User_771,59,Female,Location_71,2023-03-29,-0.6968932536260367,Clothing,0.6823687752355316,Weekly
772,User_772,64,Female,Location_72,2023-01-09,-0.7633811850887124,Food,0.6823687752355316,Monthly
773,User_773,18,Female,Location_73,2023-12-09,-0.6773379796664262,Food,0.009421265141318986,Weekly
774,User_774,30,Female,Location_74,2023-04-25,-0.8748462466584925,Books,0.6823687752355316,Monthly
775,User_775,27,Male,Location_75,2023-05-11,0.23784884164334705,Food,0.6823687752355316,Weekly
776,User_776,36,Female,Location_76,2023-06-28,0.4138463072798419,Electronics,-0.32705248990578734,Monthly
777,User_777,22,Female,Location_77,2023-11-28,-0.1923671854680848,Books,0.34589502018842533,Weekly
778,User_778,25,Female,Location_78,2023-01-22,-0.5912947742441398,Food,-0.6635262449528937,Weekly
779,User_779,21,Male,Location_79,2023-10-17,0.1596277458049049,Home & Garden,0.34589502018842533,Monthly
780,User_780,66,Female,Location_80,2023-12-15,0.7189085810497663,Electronics,0.009421265141318986,Weekly
781,User_781,30,Male,Location_81,2023-09-28,-0.1454345279650195,Clothing,-0.32705248990578734,Weekly
782,User_782,55,Male,Location_82,2023-11-14,0.8577510261630011,Electronics,0.009421265141318986,Weekly
783,User_783,70,Female,Location_83,2023-03-14,0.235893314247386,Electronics,0.34589502018842533,Daily
784,User_784,63,Male,Location_84,2024-01-01,0.36104706758889343,Electronics,-0.32705248990578734,Daily
785,User_785,66,Male,Location_85,2023-09-10,0.3375807388373608,Home & Garden,-0.32705248990578734,Weekly
786,User_786,63,Female,Location_86,2023-01-02,0.33562521144139973,Electronics,0.34589502018842533,Weekly
787,User_787,36,Female,Location_87,2023-12-28,-0.8357356987392714,Home & Garden,-0.6635262449528937,Daily
788,User_788,69,Male,Location_88,2023-09-28,-0.24712195255499428,Home & Garden,0.34589502018842533,Monthly
789,User_789,67,Female,Location_89,2023-08-27,0.6563317043790126,Food,-0.32705248990578734,Weekly
790,User_790,25,Male,Location_90,2023-12-22,-0.04961368556292786,Home & Garden,-0.32705248990578734,Weekly
791,User_791,44,Female,Location_91,2023-03-22,0.6113545742719083,Home & Garden,-0.6635262449528937,Monthly
792,User_792,67,Female,Location_92,2023-01-13,0.8342846974114685,Books,-0.6635262449528937,Monthly
793,User_793,64,Female,Location_93,2023-01-05,-0.5678284454926071,Home & Garden,0.009421265141318986,Monthly
794,User_794,47,Male,Location_94,2023-05-06,-0.1532566375488637,Electronics,0.009421265141318986,Weekly
795,User_795,21,Male,Location_95,2023-12-19,-0.1708563841125132,Clothing,-0.32705248990578734,Monthly
796,User_796,28,Male,Location_96,2023-04-01,-0.5443621167410745,Home & Garden,0.009421265141318986,Monthly
797,User_797,38,Female,Location_97,2023-11-21,0.7384638550093768,Home & Garden,-0.6635262449528937,Daily
798,User_798,60,Male,Location_98,2023-06-11,-0.6382274317472051,Food,0.009421265141318986,Monthly
799,User_799,19,Female,Location_99,2023-11-11,0.7736633481366758,Food,0.009421265141318986,Weekly
800,User_800,38,Female,Location_0,2023-09-16,0.8342846974114685,Electronics,-0.32705248990578734,Weekly
801,User_801,34,Male,Location_1,2023-08-10,0.7677967659487926,Books,0.34589502018842533,Daily
802,User_802,60,Female,Location_2,2023-05-04,-0.7770698768604398,Home & Garden,0.34589502018842533,Weekly
803,User_803,68,Male,Location_3,2023-12-18,-0.25885511693076063,Clothing,0.6823687752355316,Weekly
804,User_804,46,Female,Location_4,2023-07-21,0.39429103332023135,Home & Garden,0.6823687752355316,Daily
805,User_805,44,Male,Location_5,2023-09-09,-0.747736965921024,Books,-0.32705248990578734,Monthly
806,User_806,41,Female,Location_6,2023-08-22,-0.39183097985611226,Books,-0.32705248990578734,Monthly
807,User_807,70,Female,Location_7,2023-03-04,-0.6225832125795167,Clothing,0.34589502018842533,Weekly
808,User_808,66,Male,Location_8,2023-03-02,-0.7653367124846735,Electronics,-0.32705248990578734,Daily
809,User_809,20,Male,Location_9,2023-04-22,0.7521525467811042,Home & Garden,-0.6635262449528937,Monthly
810,User_810,56,Female,Location_10,2023-03-07,-0.35467595933285223,Home & Garden,-0.32705248990578734,Weekly
811,User_811,27,Male,Location_11,2023-10-24,0.7189085810497663,Food,0.009421265141318986,Monthly
812,User_812,20,Female,Location_12,2023-01-06,-0.06330237733465524,Electronics,-0.32705248990578734,Weekly
813,User_813,70,Female,Location_13,2023-04-04,0.31411441008582813,Clothing,0.34589502018842533,Monthly
814,User_814,62,Female,Location_14,2023-04-04,-0.17672296630039636,Home & Garden,-0.6635262449528937,Monthly
815,User_815,59,Female,Location_15,2023-04-10,-0.9706670890605842,Books,0.6823687752355316,Weekly
